"coexpression","coexpression_transferred","combined_score","cooccurence","database","database_transferred","experiments","experiments_transferred","fusion","homology","interaction","name","neighborhood","neighborhood_transferred","protein1","protein2","selected","shared interaction","shared name","textmining","textmining_transferred"
"239","49","316","0","0","0","0","0","0","0","interacts with","HLA-DPA1 (interacts with) TLR8","0","0","9606.ENSP00000393566","9606.ENSP00000312082","false","interacts with","HLA-DPA1 (interacts with) TLR8","94","81"
"338","68","398","0","0","0","0","0","0","0","interacts with","SPI1 (interacts with) HCLS1","0","0","9606.ENSP00000227163","9606.ENSP00000320176","false","interacts with","SPI1 (interacts with) HCLS1","0","104"
"88","0","162","0","0","0","0","0","0","0","interacts with","CD27 (interacts with) NOD2","0","0","9606.ENSP00000266557","9606.ENSP00000300589","false","interacts with","CD27 (interacts with) NOD2","119","0"
"70","64","919","0","900","0","0","0","0","0","interacts with","PSMB8 (interacts with) IRF5","0","0","9606.ENSP00000364016","9606.ENSP00000349770","false","interacts with","PSMB8 (interacts with) IRF5","166","58"
"88","63","186","0","0","0","0","56","0","0","interacts with","SELL (interacts with) PSMB8","0","0","9606.ENSP00000236147","9606.ENSP00000364016","false","interacts with","SELL (interacts with) PSMB8","103","49"
"88","0","335","0","0","0","0","0","0","0","interacts with","TNFAIP3 (interacts with) TLR8","0","0","9606.ENSP00000481570","9606.ENSP00000312082","false","interacts with","TNFAIP3 (interacts with) TLR8","301","0"
"132","0","892","0","0","0","0","0","0","0","interacts with","CD4 (interacts with) CCR7","0","0","9606.ENSP00000011653","9606.ENSP00000246657","false","interacts with","CD4 (interacts with) CCR7","868","140"
"341","85","371","0","0","0","0","0","0","0","interacts with","IL2RG (interacts with) HCLS1","0","0","9606.ENSP00000363318","9606.ENSP00000320176","false","interacts with","IL2RG (interacts with) HCLS1","0","0"
"143","0","361","0","0","0","0","0","0","0","interacts with","TYROBP (interacts with) CCR7","0","0","9606.ENSP00000262629","9606.ENSP00000246657","false","interacts with","TYROBP (interacts with) CCR7","285","0"
"69","0","173","0","0","0","0","0","0","0","interacts with","HLA-DQB1 (interacts with) CD27","0","0","9606.ENSP00000364080","9606.ENSP00000266557","false","interacts with","HLA-DQB1 (interacts with) CD27","84","109"
"158","63","326","0","0","0","0","0","0","0","interacts with","CCR7 (interacts with) SLAMF7","0","0","9606.ENSP00000246657","9606.ENSP00000357022","false","interacts with","CCR7 (interacts with) SLAMF7","215","0"
"88","130","318","0","0","0","0","0","0","0","interacts with","PTPRC (interacts with) PSMB8","0","0","9606.ENSP00000411355","9606.ENSP00000364016","false","interacts with","PTPRC (interacts with) PSMB8","210","0"
"76","0","290","0","0","0","0","0","0","0","interacts with","CD27 (interacts with) CCR1","0","0","9606.ENSP00000266557","9606.ENSP00000296140","false","interacts with","CD27 (interacts with) CCR1","242","69"
"60","145","337","0","0","0","0","0","0","0","interacts with","CCL5 (interacts with) PSMB8","0","0","9606.ENSP00000474412","9606.ENSP00000364016","false","interacts with","CCL5 (interacts with) PSMB8","242","0"
"141","79","175","0","0","0","0","0","0","0","interacts with","HCLS1 (interacts with) SLAMF7","0","0","9606.ENSP00000320176","9606.ENSP00000357022","false","interacts with","HCLS1 (interacts with) SLAMF7","0","0"
"281","58","293","0","0","0","0","0","0","0","interacts with","HCLS1 (interacts with) HLA-DPA1","0","0","9606.ENSP00000320176","9606.ENSP00000393566","false","interacts with","HCLS1 (interacts with) HLA-DPA1","0","0"
"194","918","999","362","800","0","933","707","0","764","interacts with","PSMB9 (interacts with) PSMB8","0","0","9606.ENSP00000363993","9606.ENSP00000364016","false","interacts with","PSMB9 (interacts with) PSMB8","987","409"
"333","64","348","0","0","0","0","0","0","0","interacts with","CD86 (interacts with) HCLS1","0","0","9606.ENSP00000332049","9606.ENSP00000320176","false","interacts with","CD86 (interacts with) HCLS1","0","0"
"98","63","209","0","0","0","0","0","0","0","interacts with","HLA-DPA1 (interacts with) SLAMF7","0","0","9606.ENSP00000393566","9606.ENSP00000357022","false","interacts with","HLA-DPA1 (interacts with) SLAMF7","140","0"
"76","64","194","0","0","0","0","0","0","0","interacts with","PSMB8 (interacts with) SLAMF7","0","0","9606.ENSP00000364016","9606.ENSP00000357022","false","interacts with","PSMB8 (interacts with) SLAMF7","103","84"
"176","62","787","0","0","0","0","0","0","0","interacts with","CCR7 (interacts with) TNF","0","0","9606.ENSP00000246657","9606.ENSP00000398698","false","interacts with","CCR7 (interacts with) TNF","720","133"
"77","62","179","0","0","0","0","0","0","0","interacts with","PSMB8 (interacts with) PTPN22","0","0","9606.ENSP00000364016","9606.ENSP00000352833","false","interacts with","PSMB8 (interacts with) PTPN22","128","0"
"139","0","961","0","900","0","270","0","0","0","interacts with","TNFAIP3 (interacts with) NOD2","0","0","9606.ENSP00000481570","9606.ENSP00000300589","false","interacts with","TNFAIP3 (interacts with) NOD2","460","0"
"184","63","231","0","0","0","0","76","0","0","interacts with","HCLS1 (interacts with) PTPN22","0","0","9606.ENSP00000320176","9606.ENSP00000352833","false","interacts with","HCLS1 (interacts with) PTPN22","0","0"
"100","0","301","0","0","0","0","0","0","0","interacts with","TNFAIP3 (interacts with) CCR1","0","0","9606.ENSP00000481570","9606.ENSP00000296140","false","interacts with","TNFAIP3 (interacts with) CCR1","256","0"
"175","0","233","0","0","0","0","0","0","0","interacts with","HLA-DPA1 (interacts with) NOD2","0","0","9606.ENSP00000393566","9606.ENSP00000300589","false","interacts with","HLA-DPA1 (interacts with) NOD2","109","0"
"124","65","695","0","600","0","0","0","0","0","interacts with","CD3E (interacts with) HLA-DPA1","0","0","9606.ENSP00000354566","9606.ENSP00000393566","false","interacts with","CD3E (interacts with) HLA-DPA1","181","0"
"94","52","708","0","0","0","0","0","0","0","interacts with","TNFAIP3 (interacts with) PTPN22","0","0","9606.ENSP00000481570","9606.ENSP00000352833","false","interacts with","TNFAIP3 (interacts with) PTPN22","688","0"
"300","64","367","0","0","0","0","0","0","0","interacts with","IL10RA (interacts with) HLA-DPA1","0","0","9606.ENSP00000227752","9606.ENSP00000393566","false","interacts with","IL10RA (interacts with) HLA-DPA1","112","0"
"77","62","292","0","0","0","0","0","0","0","interacts with","CD27 (interacts with) PTPN22","0","0","9606.ENSP00000266557","9606.ENSP00000352833","false","interacts with","CD27 (interacts with) PTPN22","242","49"
"213","0","229","0","0","0","0","0","0","0","interacts with","HCLS1 (interacts with) NOD2","0","0","9606.ENSP00000320176","9606.ENSP00000300589","false","interacts with","HCLS1 (interacts with) NOD2","0","61"
"90","56","155","0","0","0","0","56","0","0","interacts with","PSMB8 (interacts with) CCR1","0","0","9606.ENSP00000364016","9606.ENSP00000296140","false","interacts with","PSMB8 (interacts with) CCR1","75","48"
"189","0","353","0","0","0","0","0","0","0","interacts with","CCR7 (interacts with) NOD2","0","0","9606.ENSP00000246657","9606.ENSP00000300589","false","interacts with","CCR7 (interacts with) NOD2","236","0"
"329","0","329","0","0","0","0","0","0","0","interacts with","HCLS1 (interacts with) CCR1","0","0","9606.ENSP00000320176","9606.ENSP00000296140","false","interacts with","HCLS1 (interacts with) CCR1","0","0"
"139","0","393","0","0","0","0","0","0","0","interacts with","B2M (interacts with) TNFAIP3","0","0","9606.ENSP00000452780","9606.ENSP00000481570","false","interacts with","B2M (interacts with) TNFAIP3","324","0"
"214","0","318","0","0","0","0","0","0","0","interacts with","HLA-DPA1 (interacts with) CCR1","0","0","9606.ENSP00000393566","9606.ENSP00000296140","false","interacts with","HLA-DPA1 (interacts with) CCR1","167","43"
"183","0","183","0","0","0","0","0","0","0","interacts with","TBX21 (interacts with) HCLS1","0","0","9606.ENSP00000177694","9606.ENSP00000320176","false","interacts with","TBX21 (interacts with) HCLS1","0","0"
"129","84","168","0","0","0","0","0","0","0","interacts with","TLR7 (interacts with) HCLS1","0","0","9606.ENSP00000370034","9606.ENSP00000320176","false","interacts with","TLR7 (interacts with) HCLS1","0","0"
"213","52","435","0","0","0","0","0","0","0","interacts with","NKG7 (interacts with) CCR7","0","0","9606.ENSP00000221978","9606.ENSP00000246657","false","interacts with","NKG7 (interacts with) CCR7","294","54"
"127","0","229","0","0","0","0","0","0","851","interacts with","CCR7 (interacts with) CCR1","0","0","9606.ENSP00000246657","9606.ENSP00000296140","false","interacts with","CCR7 (interacts with) CCR1","741","251"
"152","125","996","0","900","0","871","119","0","0","interacts with","TNFAIP3 (interacts with) TNF","0","0","9606.ENSP00000481570","9606.ENSP00000398698","false","interacts with","TNFAIP3 (interacts with) TNF","651","138"
"76","62","195","0","0","0","0","57","0","0","interacts with","PSMB8 (interacts with) TBX21","0","0","9606.ENSP00000364016","9606.ENSP00000177694","false","interacts with","PSMB8 (interacts with) TBX21","112","63"
"139","0","198","0","0","0","0","0","0","0","interacts with","TNFAIP3 (interacts with) HLA-E","0","0","9606.ENSP00000481570","9606.ENSP00000365817","false","interacts with","TNFAIP3 (interacts with) HLA-E","107","0"
"241","49","755","0","0","0","0","0","0","0","interacts with","CD27 (interacts with) TBX21","0","0","9606.ENSP00000266557","9606.ENSP00000177694","false","interacts with","CD27 (interacts with) TBX21","682","59"
"155","73","940","0","900","0","0","0","0","0","interacts with","PSMB8 (interacts with) HLA-E","0","0","9606.ENSP00000364016","9606.ENSP00000365817","false","interacts with","PSMB8 (interacts with) HLA-E","325","48"
"96","62","923","0","900","0","0","0","0","0","interacts with","HLA-DPA1 (interacts with) PTPN22","0","0","9606.ENSP00000393566","9606.ENSP00000352833","false","interacts with","HLA-DPA1 (interacts with) PTPN22","204","0"
"152","145","491","0","0","0","0","0","0","0","interacts with","CD74 (interacts with) PSMB8","0","0","9606.ENSP00000009530","9606.ENSP00000364016","false","interacts with","CD74 (interacts with) PSMB8","289","130"
"111","62","253","0","0","0","0","0","0","0","interacts with","CCR7 (interacts with) PTPN22","0","0","9606.ENSP00000246657","9606.ENSP00000352833","false","interacts with","CCR7 (interacts with) PTPN22","177","0"
"141","0","271","0","0","0","0","0","0","0","interacts with","CD80 (interacts with) HLA-DPA1","0","0","9606.ENSP00000264246","9606.ENSP00000393566","false","interacts with","CD80 (interacts with) HLA-DPA1","126","107"
"152","63","171","0","0","0","0","0","0","0","interacts with","IL1B (interacts with) HCLS1","0","0","9606.ENSP00000263341","9606.ENSP00000320176","false","interacts with","IL1B (interacts with) HCLS1","0","0"
"0","63","189","0","0","0","0","0","0","0","interacts with","TLR7 (interacts with) PSMB8","0","0","9606.ENSP00000370034","9606.ENSP00000364016","false","interacts with","TLR7 (interacts with) PSMB8","170","0"
"135","0","525","0","0","0","0","0","0","0","interacts with","IL2RG (interacts with) CD27","0","0","9606.ENSP00000363318","9606.ENSP00000266557","false","interacts with","IL2RG (interacts with) CD27","464","58"
"175","0","368","0","0","0","0","0","0","0","interacts with","BTK (interacts with) CCR7","0","0","9606.ENSP00000483570","9606.ENSP00000246657","false","interacts with","BTK (interacts with) CCR7","266","0"
"183","0","183","0","0","0","0","0","0","0","interacts with","HCLS1 (interacts with) TBX21","0","0","9606.ENSP00000320176","9606.ENSP00000177694","false","interacts with","HCLS1 (interacts with) TBX21","0","0"
"181","62","204","0","0","0","0","0","0","0","interacts with","HCLS1 (interacts with) TNF","0","0","9606.ENSP00000320176","9606.ENSP00000398698","false","interacts with","HCLS1 (interacts with) TNF","48","0"
"154","0","953","0","900","0","0","0","0","0","interacts with","HLA-DPA1 (interacts with) HLA-E","0","0","9606.ENSP00000393566","9606.ENSP00000365817","false","interacts with","HLA-DPA1 (interacts with) HLA-E","469","95"
"100","0","301","0","0","0","0","0","0","0","interacts with","CCR1 (interacts with) TNFAIP3","0","0","9606.ENSP00000296140","9606.ENSP00000481570","false","interacts with","CCR1 (interacts with) TNFAIP3","256","0"
"124","62","262","0","0","0","0","0","0","0","interacts with","HLA-DPA1 (interacts with) TNF","0","0","9606.ENSP00000393566","9606.ENSP00000398698","false","interacts with","HLA-DPA1 (interacts with) TNF","174","0"
"88","122","527","0","0","0","0","0","0","0","interacts with","TLR2 (interacts with) TNFAIP3","0","0","9606.ENSP00000260010","9606.ENSP00000481570","false","interacts with","TLR2 (interacts with) TNFAIP3","457","0"
"331","87","420","0","0","0","0","0","0","0","interacts with","FCGR3A (interacts with) HLA-DPA1","0","0","9606.ENSP00000356946","9606.ENSP00000393566","false","interacts with","FCGR3A (interacts with) HLA-DPA1","127","42"
"74","0","209","0","0","0","0","0","0","0","interacts with","CD27 (interacts with) TNFAIP3","0","0","9606.ENSP00000266557","9606.ENSP00000481570","false","interacts with","CD27 (interacts with) TNFAIP3","181","0"
"213","0","213","0","0","0","0","0","0","0","interacts with","HCLS1 (interacts with) HLA-E","0","0","9606.ENSP00000320176","9606.ENSP00000365817","false","interacts with","HCLS1 (interacts with) HLA-E","0","0"
"152","0","205","0","0","0","0","0","0","0","interacts with","HLA-DPA1 (interacts with) TBX21","0","0","9606.ENSP00000393566","9606.ENSP00000177694","false","interacts with","HLA-DPA1 (interacts with) TBX21","71","73"
"138","83","466","0","0","0","0","0","0","0","interacts with","CCL4 (interacts with) TNFAIP3","0","0","9606.ENSP00000482259","9606.ENSP00000481570","false","interacts with","CCL4 (interacts with) TNFAIP3","366","61"
"88","0","335","0","0","0","0","0","0","0","interacts with","TLR8 (interacts with) TNFAIP3","0","0","9606.ENSP00000312082","9606.ENSP00000481570","false","interacts with","TLR8 (interacts with) TNFAIP3","301","0"
"110","0","448","0","0","0","0","0","0","0","interacts with","CD27 (interacts with) HLA-E","0","0","9606.ENSP00000266557","9606.ENSP00000365817","false","interacts with","CD27 (interacts with) HLA-E","406","0"
"283","0","765","0","0","0","0","0","0","0","interacts with","CCR7 (interacts with) TBX21","0","0","9606.ENSP00000246657","9606.ENSP00000177694","false","interacts with","CCR7 (interacts with) TBX21","682","53"
"214","0","214","0","0","0","0","0","0","0","interacts with","CCR7 (interacts with) HCLS1","0","0","9606.ENSP00000246657","9606.ENSP00000320176","false","interacts with","CCR7 (interacts with) HCLS1","0","0"
"98","0","322","0","0","0","0","0","0","0","interacts with","TLR1 (interacts with) CD27","0","0","9606.ENSP00000354932","9606.ENSP00000266557","false","interacts with","TLR1 (interacts with) CD27","263","63"
"123","90","173","0","0","0","0","0","0","0","interacts with","PSMB9 (interacts with) HCLS1","0","0","9606.ENSP00000363993","9606.ENSP00000320176","false","interacts with","PSMB9 (interacts with) HCLS1","0","48"
"76","0","314","0","0","0","0","0","0","0","interacts with","TLR8 (interacts with) CD27","0","0","9606.ENSP00000312082","9606.ENSP00000266557","false","interacts with","TLR8 (interacts with) CD27","289","0"
"76","0","435","0","0","0","0","0","0","0","interacts with","TNFRSF1B (interacts with) CD27","0","0","9606.ENSP00000365435","9606.ENSP00000266557","false","interacts with","TNFRSF1B (interacts with) CD27","414","0"
"539","0","539","0","0","0","0","0","0","0","interacts with","CD52 (interacts with) HCLS1","0","0","9606.ENSP00000363330","9606.ENSP00000320176","false","interacts with","CD52 (interacts with) HCLS1","0","0"
"152","82","188","0","0","0","0","0","0","0","interacts with","IRF5 (interacts with) HCLS1","0","0","9606.ENSP00000349770","9606.ENSP00000320176","false","interacts with","IRF5 (interacts with) HCLS1","0","0"
"184","63","231","0","0","0","0","76","0","0","interacts with","PTPN22 (interacts with) HCLS1","0","0","9606.ENSP00000352833","9606.ENSP00000320176","false","interacts with","PTPN22 (interacts with) HCLS1","0","0"
"137","0","739","0","0","0","0","0","0","0","interacts with","PRF1 (interacts with) CD27","0","0","9606.ENSP00000398568","9606.ENSP00000266557","false","interacts with","PRF1 (interacts with) CD27","710","0"
"114","0","446","0","0","0","0","0","0","0","interacts with","CCR7 (interacts with) HLA-E","0","0","9606.ENSP00000246657","9606.ENSP00000365817","false","interacts with","CCR7 (interacts with) HLA-E","375","80"
"287","100","910","0","0","0","0","0","0","0","interacts with","SELL (interacts with) CCR7","0","0","9606.ENSP00000236147","9606.ENSP00000246657","false","interacts with","SELL (interacts with) CCR7","864","97"
"139","0","198","0","0","0","0","0","0","0","interacts with","HLA-E (interacts with) TNFAIP3","0","0","9606.ENSP00000365817","9606.ENSP00000481570","false","interacts with","HLA-E (interacts with) TNFAIP3","107","0"
"94","52","708","0","0","0","0","0","0","0","interacts with","PTPN22 (interacts with) TNFAIP3","0","0","9606.ENSP00000352833","9606.ENSP00000481570","false","interacts with","PTPN22 (interacts with) TNFAIP3","688","0"
"152","52","345","0","0","0","0","0","0","0","interacts with","IL10RA (interacts with) TNFAIP3","0","0","9606.ENSP00000227752","9606.ENSP00000481570","false","interacts with","IL10RA (interacts with) TNFAIP3","251","0"
"99","56","678","0","0","0","0","0","0","0","interacts with","CCR7 (interacts with) IL1B","0","0","9606.ENSP00000246657","9606.ENSP00000263341","false","interacts with","CCR7 (interacts with) IL1B","650","47"
"182","48","215","0","0","0","0","0","0","0","interacts with","FYB (interacts with) HLA-DPA1","0","0","9606.ENSP00000427114","9606.ENSP00000393566","false","interacts with","FYB (interacts with) HLA-DPA1","74","0"
"88","0","199","0","0","0","0","0","0","0","interacts with","TNFAIP3 (interacts with) TBX21","0","0","9606.ENSP00000481570","9606.ENSP00000177694","false","interacts with","TNFAIP3 (interacts with) TBX21","158","0"
"168","0","743","0","0","0","0","0","0","0","interacts with","CCR7 (interacts with) GZMB","0","0","9606.ENSP00000246657","9606.ENSP00000216341","false","interacts with","CCR7 (interacts with) GZMB","704","0"
"76","0","244","0","0","0","0","56","0","0","interacts with","PSMB8 (interacts with) GZMB","0","0","9606.ENSP00000364016","9606.ENSP00000216341","false","interacts with","PSMB8 (interacts with) GZMB","203","0"
"166","55","232","0","0","0","0","0","0","0","interacts with","CCL3 (interacts with) HLA-DPA1","0","0","9606.ENSP00000477908","9606.ENSP00000393566","false","interacts with","CCL3 (interacts with) HLA-DPA1","104","0"
"305","65","322","0","0","0","0","0","0","0","interacts with","CASP1 (interacts with) HCLS1","0","0","9606.ENSP00000433138","9606.ENSP00000320176","false","interacts with","CASP1 (interacts with) HCLS1","0","0"
"152","62","488","0","0","0","0","166","0","0","interacts with","CASP1 (interacts with) TNFAIP3","0","0","9606.ENSP00000433138","9606.ENSP00000481570","false","interacts with","CASP1 (interacts with) TNFAIP3","315","48"
"124","49","189","0","0","0","0","0","0","0","interacts with","TLR1 (interacts with) PSMB8","0","0","9606.ENSP00000354932","9606.ENSP00000364016","false","interacts with","TLR1 (interacts with) PSMB8","105","0"
"214","108","274","0","0","0","0","0","0","0","interacts with","FCGR3A (interacts with) HCLS1","0","0","9606.ENSP00000356946","9606.ENSP00000320176","false","interacts with","FCGR3A (interacts with) HCLS1","0","48"
"88","62","369","0","0","0","0","0","0","0","interacts with","PSMB8 (interacts with) IL1B","0","0","9606.ENSP00000364016","9606.ENSP00000263341","false","interacts with","PSMB8 (interacts with) IL1B","322","0"
"215","0","765","0","0","0","0","0","0","0","interacts with","CD27 (interacts with) GZMB","0","0","9606.ENSP00000266557","9606.ENSP00000216341","false","interacts with","CD27 (interacts with) GZMB","714","0"
"294","62","323","0","0","0","0","0","0","0","interacts with","TLR1 (interacts with) HCLS1","0","0","9606.ENSP00000354932","9606.ENSP00000320176","false","interacts with","TLR1 (interacts with) HCLS1","0","61"
"65","0","171","0","0","0","0","0","0","0","interacts with","TNFAIP3 (interacts with) GZMB","0","0","9606.ENSP00000481570","9606.ENSP00000216341","false","interacts with","TNFAIP3 (interacts with) GZMB","150","0"
"137","0","296","0","0","0","0","0","0","0","interacts with","HLA-DPA1 (interacts with) GZMB","0","0","9606.ENSP00000393566","9606.ENSP00000216341","false","interacts with","HLA-DPA1 (interacts with) GZMB","218","0"
"110","62","184","0","0","0","0","0","0","0","interacts with","IRF5 (interacts with) HLA-DPA1","0","0","9606.ENSP00000349770","9606.ENSP00000393566","false","interacts with","IRF5 (interacts with) HLA-DPA1","102","0"
"140","55","647","0","0","0","0","0","0","0","interacts with","CD247 (interacts with) CD27","0","0","9606.ENSP00000354782","9606.ENSP00000266557","false","interacts with","CD247 (interacts with) CD27","601","41"
"58","64","256","0","0","0","0","0","0","0","interacts with","PSMB8 (interacts with) C1QA","0","0","9606.ENSP00000364016","9606.ENSP00000363773","false","interacts with","PSMB8 (interacts with) C1QA","224","0"
"152","66","174","0","0","0","0","0","0","0","interacts with","LAPTM5 (interacts with) PSMB8","0","0","9606.ENSP00000294507","9606.ENSP00000364016","false","interacts with","LAPTM5 (interacts with) PSMB8","0","0"
"98","79","454","0","0","0","0","0","0","0","interacts with","HLA-DPA1 (interacts with) PSMB8","0","0","9606.ENSP00000393566","9606.ENSP00000364016","false","interacts with","HLA-DPA1 (interacts with) PSMB8","325","142"
"152","62","279","0","0","0","0","0","0","0","interacts with","PSMB8 (interacts with) ITGB2","0","0","9606.ENSP00000364016","9606.ENSP00000380948","false","interacts with","PSMB8 (interacts with) ITGB2","145","65"
"98","63","223","0","0","0","0","0","0","0","interacts with","HLA-DPA1 (interacts with) IL1B","0","0","9606.ENSP00000393566","9606.ENSP00000263341","false","interacts with","HLA-DPA1 (interacts with) IL1B","155","0"
"152","62","488","0","0","0","0","166","0","0","interacts with","TNFAIP3 (interacts with) CASP1","0","0","9606.ENSP00000481570","9606.ENSP00000433138","false","interacts with","TNFAIP3 (interacts with) CASP1","315","48"
"89","63","416","0","0","0","0","0","0","0","interacts with","CCL5 (interacts with) TNFAIP3","0","0","9606.ENSP00000474412","9606.ENSP00000481570","false","interacts with","CCL5 (interacts with) TNFAIP3","371","0"
"98","63","223","0","0","0","0","0","0","0","interacts with","IL1B (interacts with) HLA-DPA1","0","0","9606.ENSP00000263341","9606.ENSP00000393566","false","interacts with","IL1B (interacts with) HLA-DPA1","155","0"
"684","105","746","0","0","0","0","0","0","0","interacts with","HCLS1 (interacts with) ITGB2","0","0","9606.ENSP00000320176","9606.ENSP00000380948","false","interacts with","HCLS1 (interacts with) ITGB2","126","97"
"152","50","359","0","0","0","0","0","0","0","interacts with","CASP1 (interacts with) CCR7","0","0","9606.ENSP00000433138","9606.ENSP00000246657","false","interacts with","CASP1 (interacts with) CCR7","268","42"
"112","0","241","0","0","0","0","0","0","0","interacts with","CD27 (interacts with) CASP1","0","0","9606.ENSP00000266557","9606.ENSP00000433138","false","interacts with","CD27 (interacts with) CASP1","181","0"
"124","62","262","0","0","0","0","0","0","0","interacts with","TNF (interacts with) HLA-DPA1","0","0","9606.ENSP00000398698","9606.ENSP00000393566","false","interacts with","TNF (interacts with) HLA-DPA1","174","0"
"305","65","322","0","0","0","0","0","0","0","interacts with","HCLS1 (interacts with) CASP1","0","0","9606.ENSP00000320176","9606.ENSP00000433138","false","interacts with","HCLS1 (interacts with) CASP1","0","0"
"214","144","725","0","0","0","0","182","0","0","interacts with","IL1B (interacts with) TNFAIP3","0","0","9606.ENSP00000263341","9606.ENSP00000481570","false","interacts with","IL1B (interacts with) TNFAIP3","560","0"
"214","144","725","0","0","0","0","182","0","0","interacts with","TNFAIP3 (interacts with) IL1B","0","0","9606.ENSP00000481570","9606.ENSP00000263341","false","interacts with","TNFAIP3 (interacts with) IL1B","560","0"
"125","0","230","0","0","0","0","0","0","842","interacts with","CCR2 (interacts with) CCR7","0","0","9606.ENSP00000292301","9606.ENSP00000246657","false","interacts with","CCR2 (interacts with) CCR7","747","140"
"161","97","498","0","0","0","0","0","0","0","interacts with","CD27 (interacts with) CD3D","0","0","9606.ENSP00000266557","9606.ENSP00000300692","false","interacts with","CD27 (interacts with) CD3D","391","0"
"213","0","213","0","0","0","0","0","0","0","interacts with","HLA-E (interacts with) HCLS1","0","0","9606.ENSP00000365817","9606.ENSP00000320176","false","interacts with","HLA-E (interacts with) HCLS1","0","0"
"165","0","363","0","0","0","0","0","0","0","interacts with","CD27 (interacts with) ITGB2","0","0","9606.ENSP00000266557","9606.ENSP00000380948","false","interacts with","CD27 (interacts with) ITGB2","269","0"
"152","50","359","0","0","0","0","0","0","0","interacts with","CCR7 (interacts with) CASP1","0","0","9606.ENSP00000246657","9606.ENSP00000433138","false","interacts with","CCR7 (interacts with) CASP1","268","42"
"158","0","160","0","0","0","0","0","0","0","interacts with","HCLS1 (interacts with) GZMB","0","0","9606.ENSP00000320176","9606.ENSP00000216341","false","interacts with","HCLS1 (interacts with) GZMB","44","0"
"261","49","534","0","0","0","0","0","0","0","interacts with","ITGB2 (interacts with) CCR7","0","0","9606.ENSP00000380948","9606.ENSP00000246657","false","interacts with","ITGB2 (interacts with) CCR7","391","0"
"154","0","953","0","900","0","0","0","0","0","interacts with","HLA-E (interacts with) HLA-DPA1","0","0","9606.ENSP00000365817","9606.ENSP00000393566","false","interacts with","HLA-E (interacts with) HLA-DPA1","469","95"
"162","62","590","0","0","0","0","0","0","0","interacts with","CD3E (interacts with) CD27","0","0","9606.ENSP00000354566","9606.ENSP00000266557","false","interacts with","CD3E (interacts with) CD27","467","137"
"330","66","372","0","0","0","0","0","0","0","interacts with","HLA-DPA1 (interacts with) C1QA","0","0","9606.ENSP00000393566","9606.ENSP00000363773","false","interacts with","HLA-DPA1 (interacts with) C1QA","66","53"
"88","122","527","0","0","0","0","0","0","0","interacts with","TNFAIP3 (interacts with) TLR2","0","0","9606.ENSP00000481570","9606.ENSP00000260010","false","interacts with","TNFAIP3 (interacts with) TLR2","457","0"
"163","0","257","0","0","0","0","0","0","0","interacts with","TNFAIP3 (interacts with) ITGB2","0","0","9606.ENSP00000481570","9606.ENSP00000380948","false","interacts with","TNFAIP3 (interacts with) ITGB2","93","101"
"214","124","389","0","0","0","0","0","0","0","interacts with","PSMB8 (interacts with) CASP1","0","0","9606.ENSP00000364016","9606.ENSP00000433138","false","interacts with","PSMB8 (interacts with) CASP1","184","0"
"182","79","214","0","0","0","0","0","0","0","interacts with","HCLS1 (interacts with) TLR2","0","0","9606.ENSP00000320176","9606.ENSP00000260010","false","interacts with","HCLS1 (interacts with) TLR2","0","0"
"345","65","468","0","0","0","0","0","0","0","interacts with","TYROBP (interacts with) HLA-DPA1","0","0","9606.ENSP00000262629","9606.ENSP00000393566","false","interacts with","TYROBP (interacts with) HLA-DPA1","202","0"
"103","0","154","0","0","0","0","0","0","0","interacts with","C1QA (interacts with) CD27","0","0","9606.ENSP00000363773","9606.ENSP00000266557","false","interacts with","C1QA (interacts with) CD27","75","63"
"175","0","673","0","0","0","0","0","0","0","interacts with","CCR5 (interacts with) CD27","0","0","9606.ENSP00000292303","9606.ENSP00000266557","false","interacts with","CCR5 (interacts with) CD27","618","48"
"65","52","187","0","0","0","0","0","0","0","interacts with","CCR7 (interacts with) C1QA","0","0","9606.ENSP00000246657","9606.ENSP00000363773","false","interacts with","CCR7 (interacts with) C1QA","125","76"
"152","63","171","0","0","0","0","0","0","0","interacts with","HCLS1 (interacts with) IL1B","0","0","9606.ENSP00000320176","9606.ENSP00000263341","false","interacts with","HCLS1 (interacts with) IL1B","0","0"
"214","63","563","0","0","0","0","0","0","0","interacts with","CCR7 (interacts with) IL2RG","0","0","9606.ENSP00000246657","9606.ENSP00000363318","false","interacts with","CCR7 (interacts with) IL2RG","455","41"
"76","63","702","0","600","0","0","0","0","0","interacts with","HLA-DPA1 (interacts with) CD3D","0","0","9606.ENSP00000393566","9606.ENSP00000300692","false","interacts with","HLA-DPA1 (interacts with) CD3D","241","42"
"78","62","153","0","0","0","0","0","0","0","interacts with","PSMB8 (interacts with) CD3D","0","0","9606.ENSP00000364016","9606.ENSP00000300692","false","interacts with","PSMB8 (interacts with) CD3D","100","0"
"164","91","207","0","0","0","0","0","0","0","interacts with","HCLS1 (interacts with) C1QA","0","0","9606.ENSP00000320176","9606.ENSP00000363773","false","interacts with","HCLS1 (interacts with) C1QA","0","0"
"211","62","866","0","0","0","0","0","0","0","interacts with","CCR7 (interacts with) CD86","0","0","9606.ENSP00000246657","9606.ENSP00000332049","false","interacts with","CCR7 (interacts with) CD86","803","190"
