"coexpression","coexpression_transferred","combined_score","cooccurence","database","database_transferred","experiments","experiments_transferred","fusion","homology","interaction","name","neighborhood","neighborhood_transferred","protein1","protein2","selected","shared interaction","shared name","textmining","textmining_transferred"
"171","0","223","0","0","0","0","0","0","0","interacts with","RHOT1 (interacts with) NDUFV2","0","0","9606.ENSP00000351132","9606.ENSP00000327268","false","interacts with","RHOT1 (interacts with) NDUFV2","67","77"
"74","145","174","0","0","0","0","0","0","0","interacts with","RPL23L (interacts with) NDUFA12","0","0","9606.ENSP00000380466","9606.ENSP00000330737","false","interacts with","RPL23L (interacts with) NDUFA12","0","0"
"0","189","646","0","0","0","0","534","0","0","interacts with","NMRAL1 (interacts with) NDUFA12","0","0","9606.ENSP00000458762","9606.ENSP00000330737","false","interacts with","NMRAL1 (interacts with) NDUFA12","0","140"
"69","398","672","0","0","0","0","0","0","0","interacts with","COX7B (interacts with) NDUFV2","0","0","9606.ENSP00000417656","9606.ENSP00000327268","false","interacts with","COX7B (interacts with) NDUFV2","459","47"
"0","239","238","0","0","0","0","0","0","0","interacts with","TIMM23B (interacts with) NDUFA12","0","0","9606.ENSP00000363211","9606.ENSP00000330737","false","interacts with","TIMM23B (interacts with) NDUFA12","0","0"
"126","164","241","0","0","0","0","0","0","0","interacts with","NDUFV2 (interacts with) MRPS16","0","0","9606.ENSP00000327268","9606.ENSP00000362036","false","interacts with","NDUFV2 (interacts with) MRPS16","45","0"
"109","91","303","0","0","0","0","0","0","0","interacts with","ATP6V1G1 (interacts with) NDUFV2","0","0","9606.ENSP00000363162","9606.ENSP00000327268","false","interacts with","ATP6V1G1 (interacts with) NDUFV2","194","59"
"0","296","570","0","0","0","117","249","0","0","interacts with","C17orf80 (interacts with) NDUFA7","0","0","9606.ENSP00000351937","9606.ENSP00000301457","false","interacts with","C17orf80 (interacts with) NDUFA7","0","188"
"220","90","429","0","0","0","0","0","0","0","interacts with","NDUFV2 (interacts with) ETFA","0","0","9606.ENSP00000327268","9606.ENSP00000452762","false","interacts with","NDUFV2 (interacts with) ETFA","134","181"
"273","0","273","0","0","0","0","0","0","0","interacts with","CBR4 (interacts with) NDUFA12","0","0","9606.ENSP00000303525","9606.ENSP00000330737","false","interacts with","CBR4 (interacts with) NDUFA12","0","0"
"117","87","161","0","0","0","0","0","0","0","interacts with","NDUFA12 (interacts with) ETFA","0","0","9606.ENSP00000330737","9606.ENSP00000452762","false","interacts with","NDUFA12 (interacts with) ETFA","0","43"
"421","63","557","0","0","0","0","0","0","0","interacts with","NDUFV2 (interacts with) HIBADH","0","0","9606.ENSP00000327268","9606.ENSP00000265395","false","interacts with","NDUFV2 (interacts with) HIBADH","162","142"
"113","0","162","0","0","0","0","0","0","0","interacts with","NDUFA7 (interacts with) HIBADH","0","0","9606.ENSP00000301457","9606.ENSP00000265395","false","interacts with","NDUFA7 (interacts with) HIBADH","53","83"
"0","62","157","0","0","0","0","0","0","0","interacts with","CHCHD4 (interacts with) NDUFV2","0","0","9606.ENSP00000295767","9606.ENSP00000327268","false","interacts with","CHCHD4 (interacts with) NDUFV2","81","101"
"231","64","249","0","0","0","0","0","0","0","interacts with","NDUFA12 (interacts with) HIBADH","0","0","9606.ENSP00000330737","9606.ENSP00000265395","false","interacts with","NDUFA12 (interacts with) HIBADH","0","0"
"0","0","270","0","0","0","270","0","0","0","interacts with","PLEKHA4 (interacts with) NDUFA12","0","0","9606.ENSP00000263265","9606.ENSP00000330737","false","interacts with","PLEKHA4 (interacts with) NDUFA12","0","0"
"49","62","152","0","0","0","117","0","0","0","interacts with","NDUFV2 (interacts with) TACO1","0","47","9606.ENSP00000327268","9606.ENSP00000258975","false","interacts with","NDUFV2 (interacts with) TACO1","45","0"
"0","0","189","0","0","0","117","0","0","0","interacts with","NDUFA12 (interacts with) TACO1","0","0","9606.ENSP00000330737","9606.ENSP00000258975","false","interacts with","NDUFA12 (interacts with) TACO1","120","0"
"100","146","198","0","0","0","0","0","0","0","interacts with","TIMM8B (interacts with) NDUFA12","0","0","9606.ENSP00000438455","9606.ENSP00000330737","false","interacts with","TIMM8B (interacts with) NDUFA12","0","0"
"0","62","546","0","0","0","0","0","0","0","interacts with","MRPL13 (interacts with) NDUFA7","0","0","9606.ENSP00000306548","9606.ENSP00000301457","false","interacts with","MRPL13 (interacts with) NDUFA7","139","484"
"116","633","795","0","0","0","0","353","0","0","interacts with","CHCHD3 (interacts with) NDUFV2","0","0","9606.ENSP00000262570","9606.ENSP00000327268","false","interacts with","CHCHD3 (interacts with) NDUFV2","124","60"
"271","144","998","0","900","0","800","876","0","0","interacts with","NDUFA3 (interacts with) NDUFV2","0","0","9606.ENSP00000418438","9606.ENSP00000327268","false","interacts with","NDUFA3 (interacts with) NDUFV2","450","0"
"141","101","464","0","0","0","0","0","0","0","interacts with","FKBP3 (interacts with) NDUFV2","0","0","9606.ENSP00000216330","9606.ENSP00000327268","false","interacts with","FKBP3 (interacts with) NDUFV2","127","300"
"155","65","626","0","0","0","0","368","0","0","interacts with","USMG5 (interacts with) NDUFA7","0","0","9606.ENSP00000358840","9606.ENSP00000301457","false","interacts with","USMG5 (interacts with) NDUFA7","261","144"
"0","0","607","0","600","0","0","0","0","0","interacts with","TARDBP (interacts with) NDUFV2","0","0","9606.ENSP00000240185","9606.ENSP00000327268","false","interacts with","TARDBP (interacts with) NDUFV2","0","59"
"0","0","540","0","540","0","0","0","0","0","interacts with","WDR93 (interacts with) NDUFA12","0","0","9606.ENSP00000268130","9606.ENSP00000330737","false","interacts with","WDR93 (interacts with) NDUFA12","0","0"
"0","62","678","0","600","0","0","0","0","0","interacts with","TMEM126B (interacts with) NDUFA7","0","0","9606.ENSP00000351737","9606.ENSP00000301457","false","interacts with","TMEM126B (interacts with) NDUFA7","202","53"
"76","0","234","0","0","0","0","0","0","0","interacts with","MRPL34 (interacts with) NDUFV2","0","0","9606.ENSP00000252602","9606.ENSP00000327268","false","interacts with","MRPL34 (interacts with) NDUFV2","147","107"
"100","109","510","0","0","0","0","0","0","0","interacts with","TMEM126B (interacts with) NDUFV2","0","0","9606.ENSP00000351737","9606.ENSP00000327268","false","interacts with","TMEM126B (interacts with) NDUFV2","410","87"
"0","62","317","0","0","0","0","182","0","0","interacts with","ACO1 (interacts with) NDUFV2","0","0","9606.ENSP00000309477","9606.ENSP00000327268","false","interacts with","ACO1 (interacts with) NDUFV2","90","138"
"134","62","198","0","0","0","0","0","0","0","interacts with","MRPL40 (interacts with) NDUFV2","0","0","9606.ENSP00000333401","9606.ENSP00000327268","false","interacts with","MRPL40 (interacts with) NDUFV2","73","61"
"89","94","313","0","0","0","0","0","0","0","interacts with","ECSIT (interacts with) NDUFV2","0","0","9606.ENSP00000270517","9606.ENSP00000327268","false","interacts with","ECSIT (interacts with) NDUFV2","184","101"
"140","124","214","0","0","0","0","0","0","0","interacts with","LAMTOR5 (interacts with) NDUFA12","0","0","9606.ENSP00000256644","9606.ENSP00000330737","false","interacts with","LAMTOR5 (interacts with) NDUFA12","0","0"
"145","184","286","0","0","0","0","0","0","0","interacts with","NDUFV2 (interacts with) MRPL39","0","60","9606.ENSP00000327268","9606.ENSP00000305682","false","interacts with","NDUFV2 (interacts with) MRPL39","0","0"
"89","112","444","0","0","0","0","337","0","0","interacts with","SUCLA2 (interacts with) NDUFA12","0","0","9606.ENSP00000367923","9606.ENSP00000330737","false","interacts with","SUCLA2 (interacts with) NDUFA12","70","58"
"145","268","347","0","0","0","0","0","0","0","interacts with","NDUFV2 (interacts with) MRPL22","0","0","9606.ENSP00000327268","9606.ENSP00000431040","false","interacts with","NDUFV2 (interacts with) MRPL22","0","0"
"0","62","994","0","900","0","800","663","0","0","interacts with","MT-ND3 (interacts with) NDUFA7","0","0","9606.ENSP00000355206","9606.ENSP00000301457","false","interacts with","MT-ND3 (interacts with) NDUFA7","230","55"
"214","49","260","0","0","0","0","0","0","0","interacts with","NFS1 (interacts with) NDUFV2","0","0","9606.ENSP00000363205","9606.ENSP00000327268","false","interacts with","NFS1 (interacts with) NDUFV2","55","77"
"99","89","236","0","0","0","0","144","0","0","interacts with","PSMD14 (interacts with) NDUFA12","0","0","9606.ENSP00000386541","9606.ENSP00000330737","false","interacts with","PSMD14 (interacts with) NDUFA12","0","0"
"124","110","402","0","0","0","0","0","0","0","interacts with","PSMA4 (interacts with) NDUFV2","0","0","9606.ENSP00000044462","9606.ENSP00000327268","false","interacts with","PSMA4 (interacts with) NDUFV2","107","243"
"0","880","930","0","0","0","0","215","0","0","interacts with","COX6A2 (interacts with) NDUFA7","0","0","9606.ENSP00000287490","9606.ENSP00000301457","false","interacts with","COX6A2 (interacts with) NDUFA7","307","60"
"88","123","228","0","0","0","0","0","0","0","interacts with","NDUFA12 (interacts with) MRPL39","0","0","9606.ENSP00000330737","9606.ENSP00000305682","false","interacts with","NDUFA12 (interacts with) MRPL39","54","101"
"156","62","228","0","0","0","0","0","0","0","interacts with","SLC25A11 (interacts with) NDUFV2","0","0","9606.ENSP00000225665","9606.ENSP00000327268","false","interacts with","SLC25A11 (interacts with) NDUFV2","91","55"
"67","63","571","0","0","0","0","363","0","0","interacts with","ACO2 (interacts with) NDUFA7","0","0","9606.ENSP00000216254","9606.ENSP00000301457","false","interacts with","ACO2 (interacts with) NDUFA7","262","119"
"68","66","561","0","0","0","0","0","0","0","interacts with","NDUFAF4 (interacts with) NDUFV2","0","0","9606.ENSP00000358272","9606.ENSP00000327268","false","interacts with","NDUFAF4 (interacts with) NDUFV2","537","0"
"0","0","540","0","540","0","0","0","0","0","interacts with","WDR93 (interacts with) NDUFA7","0","0","9606.ENSP00000268130","9606.ENSP00000301457","false","interacts with","WDR93 (interacts with) NDUFA7","0","0"
"94","238","280","0","0","0","0","0","0","0","interacts with","NDUFA12 (interacts with) MRPL55","0","0","9606.ENSP00000330737","9606.ENSP00000403614","false","interacts with","NDUFA12 (interacts with) MRPL55","0","0"
"65","111","723","0","0","0","0","0","0","0","interacts with","NDUFAF4 (interacts with) NDUFA12","0","0","9606.ENSP00000358272","9606.ENSP00000330737","false","interacts with","NDUFAF4 (interacts with) NDUFA12","467","450"
"0","112","215","0","0","0","0","0","0","0","interacts with","CHCHD10 (interacts with) NDUFA7","0","0","9606.ENSP00000418428","9606.ENSP00000301457","false","interacts with","CHCHD10 (interacts with) NDUFA7","135","61"
"93","165","210","0","0","0","0","0","0","0","interacts with","NDUFA12 (interacts with) MRPL22","0","0","9606.ENSP00000330737","9606.ENSP00000431040","false","interacts with","NDUFA12 (interacts with) MRPL22","0","0"
"66","146","168","0","0","0","0","0","0","0","interacts with","NDUFA7 (interacts with) MRPL55","0","0","9606.ENSP00000301457","9606.ENSP00000403614","false","interacts with","NDUFA7 (interacts with) MRPL55","0","0"
"0","153","471","0","0","0","0","388","0","0","interacts with","APOBEC3D (interacts with) NDUFA7","0","0","9606.ENSP00000216099","9606.ENSP00000301457","false","interacts with","APOBEC3D (interacts with) NDUFA7","0","63"
"0","62","263","0","0","0","0","0","0","0","interacts with","TIMMDC1 (interacts with) NDUFV2","0","0","9606.ENSP00000418803","9606.ENSP00000327268","false","interacts with","TIMMDC1 (interacts with) NDUFV2","161","139"
"305","0","305","0","0","0","0","0","0","0","interacts with","NDUFV2 (interacts with) TMEM256","0","0","9606.ENSP00000327268","9606.ENSP00000301939","false","interacts with","NDUFV2 (interacts with) TMEM256","0","0"
"0","417","508","0","0","0","0","0","0","0","interacts with","ATP5MF-PTCD1 (interacts with) NDUFA12","0","0","9606.ENSP00000400168","9606.ENSP00000330737","false","interacts with","ATP5MF-PTCD1 (interacts with) NDUFA12","0","192"
"89","62","508","0","0","0","301","0","0","0","interacts with","SURF1 (interacts with) NDUFV2","0","0","9606.ENSP00000361042","9606.ENSP00000327268","false","interacts with","SURF1 (interacts with) NDUFV2","274","0"
"355","0","355","0","0","0","0","0","0","0","interacts with","NDUFA12 (interacts with) TMEM256","0","0","9606.ENSP00000330737","9606.ENSP00000301939","false","interacts with","NDUFA12 (interacts with) TMEM256","0","0"
"0","157","156","0","0","0","0","0","0","0","interacts with","MRPL34 (interacts with) NDUFA7","0","0","9606.ENSP00000252602","9606.ENSP00000301457","false","interacts with","MRPL34 (interacts with) NDUFA7","0","0"
"204","141","287","0","0","0","0","0","0","0","interacts with","NDUFA7 (interacts with) TMEM256","0","0","9606.ENSP00000301457","9606.ENSP00000301939","false","interacts with","NDUFA7 (interacts with) TMEM256","0","0"
"155","0","154","0","0","0","0","0","0","0","interacts with","MTX2 (interacts with) NDUFA7","0","0","9606.ENSP00000249442","9606.ENSP00000301457","false","interacts with","MTX2 (interacts with) NDUFA7","0","0"
"0","623","960","0","540","0","0","788","0","0","interacts with","NDUFC2-KCTD14 (interacts with) NDUFA7","0","0","9606.ENSP00000432614","9606.ENSP00000301457","false","interacts with","NDUFC2-KCTD14 (interacts with) NDUFA7","0","0"
"0","419","562","0","0","0","0","258","0","0","interacts with","NDUFV2 (interacts with) ATP5EP2","0","0","9606.ENSP00000327268","9606.ENSP00000370414","false","interacts with","NDUFV2 (interacts with) ATP5EP2","0","67"
"249","0","252","0","0","0","0","0","0","0","interacts with","HIGD1A (interacts with) NDUFV2","0","0","9606.ENSP00000398064","9606.ENSP00000327268","false","interacts with","HIGD1A (interacts with) NDUFV2","45","0"
"0","386","398","0","0","0","0","0","0","0","interacts with","NDUFA12 (interacts with) ATP5EP2","0","0","9606.ENSP00000330737","9606.ENSP00000370414","false","interacts with","NDUFA12 (interacts with) ATP5EP2","0","61"
"575","763","999","448","900","0","998","245","521","0","interacts with","NDUFV1 (interacts with) NDUFV2","0","295","9606.ENSP00000322450","9606.ENSP00000327268","false","interacts with","NDUFV1 (interacts with) NDUFV2","985","603"
"0","62","334","0","0","0","0","182","0","0","interacts with","IREB2 (interacts with) NDUFV2","0","0","9606.ENSP00000258886","9606.ENSP00000327268","false","interacts with","IREB2 (interacts with) NDUFV2","112","138"
"215","62","313","0","0","0","0","0","0","0","interacts with","NDUFV2 (interacts with) MTCH2","0","0","9606.ENSP00000327268","9606.ENSP00000303222","false","interacts with","NDUFV2 (interacts with) MTCH2","0","143"
"130","63","799","0","600","0","0","0","0","0","interacts with","NDUFAF2 (interacts with) NDUFV2","0","0","9606.ENSP00000296597","9606.ENSP00000327268","false","interacts with","NDUFAF2 (interacts with) NDUFV2","457","0"
"0","63","281","0","0","0","0","0","0","0","interacts with","CHCHD4 (interacts with) NDUFA12","0","0","9606.ENSP00000295767","9606.ENSP00000330737","false","interacts with","CHCHD4 (interacts with) NDUFA12","181","139"
"0","63","180","0","0","0","0","0","0","0","interacts with","RPL13A (interacts with) NDUFA7","0","0","9606.ENSP00000375730","9606.ENSP00000301457","false","interacts with","RPL13A (interacts with) NDUFA7","0","161"
"112","146","485","0","0","0","0","0","0","0","interacts with","MRPS14 (interacts with) NDUFV2","0","0","9606.ENSP00000420714","9606.ENSP00000327268","false","interacts with","MRPS14 (interacts with) NDUFV2","191","261"
"185","0","727","0","0","0","679","0","0","0","interacts with","NDUFA12 (interacts with) MTCH2","0","0","9606.ENSP00000330737","9606.ENSP00000303222","false","interacts with","NDUFA12 (interacts with) MTCH2","0","0"
"0","153","471","0","0","0","0","388","0","0","interacts with","NDUFA7 (interacts with) APOBEC3D","0","0","9606.ENSP00000301457","9606.ENSP00000216099","false","interacts with","NDUFA7 (interacts with) APOBEC3D","0","63"
"93","165","210","0","0","0","0","0","0","0","interacts with","MRPL22 (interacts with) NDUFA12","0","0","9606.ENSP00000431040","9606.ENSP00000330737","false","interacts with","MRPL22 (interacts with) NDUFA12","0","0"
